Protocol,Source IP,Destination IP,Source MAC,Destination MAC,Packets,Time,label
HTTP,149.253.160.195,201.217.181.117,6E:C1:6D:C1:3F:BC,FD:B2:31:0D:1C:AB,19,99.71621454831244,0
DNS,133.202.195.157,238.251.65.63,9C:BE:DC:3A:55:B7,D3:6F:4A:4E:81:D1,45,75.37718706559511,0
ICMP,163.189.4.136,192.34.163.198,12:C6:C5:24:AC:2E,48:E9:6F:7D:61:18,49,4.67757682355977,0
ARP,195.241.206.55,154.25.130.120,79:DB:CA:D2:33:FB,F3:A2:D9:4E:F6:F4,56,36.08337957662724,1
ARP,97.248.77.25,255.50.157.116,3A:C6:6E:09:B6:C1,3A:C6:6E:09:B6:C1,50,17.326663517921638,1
ARP,121.34.165.221,52.166.161.180,79:F4:C8:71:4B:CB,85:86:BF:E7:18:FA,177,70.98878289541784,1
ARP,141.16.171.129,197.132.34.77,5F:1F:71:42:87:96,40:CD:32:81:BE:3C,130,90.79443430615306,1
ARP,98.97.45.54,61.100.189.227,F4:57:E7:8B:94:0C,9C:9E:8B:42:75:BF,69,59.96303705049603,1
ARP,186.144.223.209,45.36.184.203,52:DF:DA:CF:04:EF,52:DF:DA:CF:04:EF,53,83.91724259525799,1
ARP,26.63.73.68,218.164.40.79,E2:A6:0E:A5:A8:97,F1:5A:33:04:0B:32,159,45.738324646837945,1
ARP,115.252.108.93,127.184.4.2,45:60:74:DC:4E:83,45:60:74:DC:4E:83,140,31.478011652485982,1
DNS,93.102.110.14,237.51.47.119,CD:30:BB:27:83:BE,80:98:2F:6A:56:47,20,67.93672408296396,0
DNS,227.148.143.214,215.78.118.206,9C:9B:8B:3B:43:E9,B5:19:0B:C8:68:E6,10,1.720556772042836,0
ARP,23.189.141.84,242.181.173.28,01:76:BB:F6:21:A4,01:76:BB:F6:21:A4,70,94.13221426901839,1
HTTP,206.35.159.59,148.102.45.208,A5:B2:83:29:B4:F3,2E:8D:34:72:71:7D,34,40.50631876671186,0
DNS,130.0.109.236,3.79.50.96,86:7E:83:3E:6A:B7,98:CA:AB:FA:74:BE,30,33.11470240641666,0
DNS,63.204.191.111,202.51.102.244,E5:90:C1:7E:22:4F,62:5F:CF:90:9D:E8,42,25.64510966817969,0
ARP,228.105.78.4,18.221.97.169,CF:F8:98:E4:DD:16,1F:42:A6:DE:7C:1D,68,11.887989832013602,1
ARP,188.195.111.138,30.196.135.147,2B:22:21:7A:6C:CC,2B:22:21:7A:6C:CC,200,94.88712448861466,1
ICMP,107.192.201.202,84.162.76.196,CB:25:1E:25:54:B6,54:0F:14:5D:23:8D,6,72.01358283533783,0
HTTP,152.194.228.152,176.209.214.43,DD:7C:F3:A5:D0:D4,CF:3E:C1:7C:F0:D9,8,39.64271000090736,0
ARP,174.141.240.150,93.160.68.128,AE:F9:BA:68:89:CA,34:83:F4:D8:68:F3,114,22.881503400335625,1
HTTP,92.1.140.234,63.197.209.122,70:74:E4:70:8B:9D,33:48:3B:35:B0:8B,47,81.75979131244425,0
ARP,42.18.215.23,167.130.165.134,44:13:48:DB:CD:9B,44:13:48:DB:CD:9B,157,84.46905910994278,1
HTTP,175.229.55.157,22.88.108.91,D3:CC:30:FA:43:9E,B7:32:2F:A6:98:5B,16,23.695660299609777,0
HTTP,125.177.101.19,58.142.63.153,75:0D:AE:4D:9D:EE,77:24:37:A6:0F:63,6,72.65298644177342,0
DNS,97.18.149.20,151.53.54.226,50:6D:B1:80:5A:8F,98:5C:48:46:B1:76,13,12.87815219710855,0
DNS,78.10.121.24,138.102.51.212,5A:B5:F3:53:A2:82,17:1B:2B:01:90:E6,8,54.274342173506284,0
ARP,222.145.171.125,85.134.142.149,00:EB:9D:BA:1A:02,00:EB:9D:BA:1A:02,163,29.238236037893806,1
ARP,41.149.135.119,115.111.174.28,8B:A2:50:93:90:CE,8B:A2:50:93:90:CE,188,93.65057133761013,1
DNS,67.40.200.190,161.173.56.217,5C:E6:4E:82:8D:B1,98:E0:E1:6C:F9:3B,19,41.85886893432197,0
ARP,109.11.68.17,8.151.121.33,C3:DB:2D:5A:4E:82,C3:DB:2D:5A:4E:82,181,73.89540696163405,1
ARP,89.171.76.37,241.69.10.78,2A:14:B9:35:28:06,74:C0:77:1B:26:12,65,86.77407123508992,1
ARP,14.61.231.129,126.87.240.236,AF:CD:23:97:C1:9E,AF:CD:23:97:C1:9E,135,43.84412437069234,1
DNS,145.102.201.70,115.56.227.164,0D:96:C9:DB:9C:5D,B8:9F:BF:99:30:3F,11,62.920584757446484,0
DNS,74.171.87.63,5.230.189.39,38:BC:65:33:C5:08,23:E5:86:B3:99:CE,39,81.48344519652008,0
DNS,247.241.21.168,185.175.62.65,D8:B2:C1:F6:31:C9,A7:36:49:11:1B:8F,16,69.16552882097396,0
DNS,10.93.19.102,34.199.132.108,D6:BA:F9:BE:EB:9A,AA:FC:ED:18:1F:AF,49,45.52841340225683,0
ARP,86.219.111.153,229.175.191.69,F7:F1:F2:CE:55:6C,4F:E8:A9:D0:0F:97,117,96.17889990998388,1
ARP,25.242.132.177,223.204.3.14,17:D0:D2:CE:76:B0,17:D0:D2:CE:76:B0,147,26.38582093731244,1
HTTP,122.25.21.146,2.30.208.102,13:8F:47:21:D3:9F,F2:0C:BC:08:0F:02,32,49.91363329245202,0
ARP,51.201.84.5,131.201.155.254,4D:A1:A1:2D:14:8F,80:3F:D9:2F:C5:81,134,1.7201145087714753,1
DNS,10.148.235.227,179.152.3.57,8D:42:3C:D1:1E:3C,2A:26:8A:5F:5E:C8,33,82.00585585277528,0
ARP,173.201.64.236,210.57.89.232,11:7B:0B:76:F3:5E,11:7B:0B:76:F3:5E,184,34.73613012675676,1
HTTP,141.66.133.23,76.249.75.56,9C:39:F7:03:E2:37,77:86:32:23:EB:2E,50,76.4528151491446,0
HTTP,200.189.246.49,186.71.33.130,A7:95:9D:EF:86:39,43:C8:BF:06:A6:14,17,46.15930448268869,0
ARP,254.141.47.218,143.106.234.123,EE:90:9A:E9:E6:2F,EE:90:9A:E9:E6:2F,57,60.899247746573515,1
ICMP,249.201.234.161,85.111.48.201,00:07:F8:0B:DB:50,50:1F:0F:6C:9E:FA,18,54.63443154417143,0
ARP,122.238.159.199,172.141.151.171,7C:37:5B:7C:E9:A6,7C:37:5B:7C:E9:A6,174,24.292331474576724,1
ARP,142.3.25.151,40.161.211.95,CF:8C:B9:A9:15:F6,CF:8C:B9:A9:15:F6,112,97.40871265432564,1
ARP,17.250.16.152,121.195.210.75,DB:71:11:26:67:84,22:A9:EC:35:05:CE,145,55.865434272420615,1
ICMP,167.250.131.169,79.33.189.85,EC:DE:A5:3B:4A:D5,37:DC:08:AA:82:59,36,75.30126569093115,0
ICMP,246.53.125.186,213.238.111.140,E4:E6:96:A0:5D:3C,68:22:EE:9E:54:26,27,83.30589801244854,0
ARP,50.235.156.179,61.24.158.206,A3:C3:BC:E9:BC:73,A3:C3:BC:E9:BC:73,122,85.73032773396766,1
ICMP,220.247.76.4,114.180.230.71,36:2B:91:26:EF:34,7C:7F:9A:96:4D:6D,26,93.57473010258963,0
DNS,38.190.247.183,209.10.186.226,87:4E:1B:C7:0D:EC,19:3C:D3:13:12:B0,4,65.81578119785411,0
DNS,107.244.152.89,217.246.201.128,61:6D:9E:46:D9:89,DD:0C:75:A5:8D:83,50,46.573152379322714,0
ARP,85.128.35.65,34.203.155.79,12:31:1E:4D:05:47,12:31:1E:4D:05:47,103,95.33243632675091,1
HTTP,213.211.98.88,161.217.31.71,39:6E:0A:5C:84:80,D8:A0:75:BB:71:E5,26,69.99736065552666,0
HTTP,148.232.65.243,111.240.71.48,73:BF:DB:EA:C3:AA,26:F5:61:30:49:66,24,80.67735943752056,0
DNS,46.197.1.35,233.155.170.171,0B:0F:05:39:61:CB,9E:50:E8:77:DC:13,3,64.94151536774109,0
ICMP,113.82.111.170,125.144.175.15,31:87:DD:32:4F:92,D8:4E:8A:88:C3:6F,9,95.14887900369565,0
DNS,40.93.30.218,78.9.52.20,27:46:67:6C:B6:F9,CB:11:25:AA:11:A4,41,16.322783929812758,0
ARP,205.126.124.46,28.40.7.254,88:60:64:30:89:04,53:4D:66:3F:02:14,168,8.969149712885361,1
ARP,28.141.146.41,5.243.153.156,D4:13:69:5E:04:1A,87:6B:98:0D:15:65,57,81.64054607504876,1
DNS,37.71.205.236,151.122.83.206,9F:99:D1:9E:19:B8,DD:15:25:35:4F:87,35,89.14187558022627,0
HTTP,159.129.221.214,165.216.153.185,57:44:38:FA:B2:67,5C:3A:9C:92:AF:75,19,29.53297514911879,0
ARP,137.175.122.94,66.54.84.204,45:50:25:52:7E:67,45:50:25:52:7E:67,53,40.868375823668224,1
DNS,40.250.212.27,237.217.247.3,C6:97:3E:9D:9F:D0,B9:17:D8:B1:42:D2,10,33.15622414496019,0
ICMP,88.63.147.118,18.235.75.69,8C:E1:57:D1:62:5A,82:8E:DF:AC:F3:B7,3,62.05944561738613,0
DNS,246.197.158.115,254.213.207.186,F3:9B:D7:CE:F7:5E,14:6C:6E:66:83:7F,22,37.47878190922718,0
ARP,231.61.128.247,193.62.33.84,1A:D1:0D:13:34:02,07:3C:02:86:DA:E3,176,42.365918495138764,1
HTTP,222.65.195.250,54.106.74.217,CB:4A:2C:B9:FC:B1,45:76:C1:CA:DA:B4,40,73.58194437625885,0
DNS,1.33.6.83,160.37.187.55,C5:DE:50:37:F9:D6,CC:F9:A0:F1:61:1E,32,72.59894099319466,0
ARP,110.123.216.233,58.241.56.97,A5:D1:40:61:D9:84,9F:93:4A:B2:39:EE,116,59.97240050081761,1
DNS,156.123.28.239,250.78.86.110,60:54:4A:0D:28:8D,A3:A8:19:B2:3F:E6,17,60.28531496622831,0
ARP,161.18.211.131,176.194.35.112,D4:CF:53:F6:CB:9F,C5:4C:FA:C6:89:DF,136,67.15097166172492,1
ARP,185.33.70.139,246.108.64.69,44:A1:1E:72:3B:61,44:A1:1E:72:3B:61,69,63.71765918138821,1
HTTP,36.7.70.235,13.4.233.97,40:12:3A:0C:AB:17,1F:37:5F:8F:9C:FF,39,15.928338473932225,0
ARP,68.237.174.139,247.95.154.116,0D:C4:7E:6F:5E:7F,B2:6B:23:B3:E8:F5,163,52.166958007774596,1
DNS,54.128.211.22,131.87.26.165,D9:AE:C7:E3:65:CA,94:63:B2:68:10:2F,28,14.546214204113339,0
ARP,47.134.121.138,3.232.116.183,05:9C:96:C5:EE:7A,05:9C:96:C5:EE:7A,103,72.76896849111006,1
ARP,43.99.55.111,151.189.81.17,8E:0D:6B:1D:5F:0C,3C:FA:4A:0C:B6:EF,85,58.77212268488907,1
ICMP,106.234.144.65,240.47.5.128,FC:8E:CA:9E:20:66,1C:7A:32:9B:40:06,41,44.89589518001006,0
HTTP,160.178.245.149,190.30.95.166,B5:48:44:A8:8C:42,32:E5:78:74:72:CD,42,86.314637085978,0
ARP,231.238.245.168,200.194.23.230,89:1B:97:75:C9:91,3C:44:17:B3:E4:22,189,82.17372567491388,1
ARP,216.93.97.253,8.22.243.251,20:6F:36:A3:F7:37,CF:0B:DA:A2:C2:77,62,25.493200146354845,1
HTTP,247.10.98.253,240.101.192.149,E3:31:FA:87:70:A1,74:A5:B3:0F:14:8E,3,53.46769644638276,0
ARP,227.181.10.80,141.175.222.137,3B:B6:D0:EE:CE:66,3B:B6:D0:EE:CE:66,126,95.74139159137948,1
ARP,141.79.175.48,0.97.87.162,DF:D0:65:FF:C4:41,81:FA:F2:3C:0E:20,106,68.51626083273598,1
ARP,134.61.251.51,91.78.233.53,68:7E:85:AE:48:5A,68:7E:85:AE:48:5A,197,24.060442646357405,1
ICMP,40.150.204.242,215.210.133.2,EA:0B:91:0E:05:24,23:1C:74:C2:B5:A0,43,75.38258542861882,0
HTTP,217.51.120.179,244.33.117.185,EF:68:12:91:4D:76,10:43:E5:48:4B:EF,32,36.661790874832626,0
ARP,17.211.143.3,176.254.183.101,D3:0D:AE:BA:84:46,D3:0D:AE:BA:84:46,118,66.06751613822912,1
ARP,176.234.215.5,69.61.185.25,EA:D4:C4:CB:F0:CC,EA:D4:C4:CB:F0:CC,178,93.59629355868117,1
ARP,21.129.60.146,206.139.108.23,8B:F6:5A:4D:C4:50,8B:F6:5A:4D:C4:50,147,23.663079446488577,1
DNS,217.138.110.17,17.98.38.91,F8:1C:FF:D4:BB:48,56:92:63:DC:45:62,49,29.89542533103893,0
ARP,234.115.84.99,80.62.42.151,05:F8:41:45:E5:A9,F4:70:68:EF:9A:9D,197,26.981715425825982,1
HTTP,154.67.58.59,77.38.159.192,0A:B9:F7:36:8A:38,6B:49:1B:EF:E7:85,25,35.141560692773076,0
ARP,131.138.146.124,202.68.85.204,9C:55:03:F5:F2:07,32:A9:92:85:60:04,168,62.69894627272083,1
DNS,109.95.130.208,145.128.216.220,AD:65:37:35:8D:E3,14:BF:4A:6F:2C:CF,20,9.581993963341706,0
ARP,79.9.32.115,45.18.54.17,70:43:23:DA:03:E3,C8:D8:F9:59:CC:F7,107,44.97782998416939,1
ARP,77.250.148.121,98.196.2.6,68:51:6D:86:93:28,68:51:6D:86:93:28,89,48.92387116717097,1
ARP,6.194.222.16,244.106.13.107,45:5B:CE:08:B8:A6,45:5B:CE:08:B8:A6,54,9.970961648477672,1
ICMP,28.0.63.139,236.45.157.215,27:AC:B1:98:92:E5,A4:29:48:24:4B:B2,32,14.965630355546889,0
ICMP,197.232.198.54,238.146.163.78,04:5E:CC:A2:A7:0A,7D:4F:E1:F8:BE:24,3,82.08239038961163,0
ARP,206.192.198.204,193.25.71.120,EA:A5:94:75:12:F0,15:E3:5E:13:6E:5B,137,60.4317829967125,1
HTTP,43.193.19.200,156.74.124.98,79:C5:ED:96:85:9D,D6:41:C2:4A:7E:27,27,96.02072429041755,0
HTTP,245.201.201.116,100.121.56.250,D0:5E:59:09:52:16,FB:51:D8:DF:55:83,47,79.16586558743059,0
ARP,85.177.172.27,47.174.222.136,93:F0:5E:39:1B:D2,93:F0:5E:39:1B:D2,119,40.17391215901274,1
DNS,177.51.226.46,150.220.147.22,11:78:AD:DA:EF:46,4D:7B:E3:E2:17:72,17,48.83658094903658,0
DNS,54.179.196.120,101.57.212.51,0A:B1:10:6E:EF:1D,FE:06:5F:7D:63:B8,26,80.70458044953838,0
DNS,112.21.225.235,76.64.66.252,8D:07:4E:37:0E:27,7D:78:25:C5:BE:70,40,67.62250747038915,0
DNS,247.33.201.203,64.26.173.248,86:52:CC:6D:90:7B,D1:A9:3B:D7:7F:9A,48,93.48021894775441,0
HTTP,200.168.106.43,144.40.92.142,8E:D0:4F:01:5E:98,F1:F2:A3:A1:8D:F2,24,47.037317122824305,0
DNS,77.62.67.26,168.69.210.118,CD:12:46:BD:05:2E,A7:BF:50:37:D3:43,10,48.60111612111707,0
ARP,12.29.144.66,253.163.144.2,02:DA:C3:E8:0F:96,5B:F9:6B:BC:CD:FE,107,34.3174337755651,1
ARP,70.63.252.231,235.162.72.104,64:F8:F1:2A:09:B8,64:F8:F1:2A:09:B8,118,43.87363716446876,1
HTTP,142.224.248.248,178.3.95.149,89:08:68:5D:76:B4,BC:B2:4A:54:6C:E7,31,76.70334194155735,0
ARP,114.227.23.168,219.204.211.177,22:FC:F9:B1:B5:60,0A:78:74:CC:B6:6A,60,20.076931991536227,1
ARP,81.210.77.154,115.173.189.49,E8:C6:89:78:26:6C,E8:C6:89:78:26:6C,159,96.21670230035411,1
DNS,173.137.96.66,174.50.200.245,DD:63:D8:EE:2D:FF,E3:90:54:B1:AD:30,2,36.48412847413949,0
HTTP,119.187.154.234,230.225.122.163,80:F0:FC:FB:00:A5,F2:9D:80:CB:BD:34,20,4.874841469542224,0
ARP,155.150.219.224,163.3.250.27,3C:36:8C:7D:2A:1A,C7:94:FE:88:AF:DF,81,16.15240450514125,1
DNS,252.86.103.44,46.43.129.176,77:BA:BE:6D:EF:92,07:2E:D4:37:2A:42,11,5.290242119167898,0
ARP,2.50.127.178,8.242.25.86,64:5E:92:00:45:A1,64:5E:92:00:45:A1,150,89.71116903829358,1
DNS,45.233.240.54,82.0.91.15,E9:CF:27:5E:D1:3B,14:54:0B:48:A5:8C,33,70.34648996089008,0
ARP,180.148.22.49,225.222.208.124,1A:7B:A5:33:81:A3,1A:7B:A5:33:81:A3,127,57.87528753041147,1
ICMP,209.180.204.138,106.39.183.63,E8:7A:32:FB:51:56,58:62:1B:8D:90:86,41,86.76088959743775,0
DNS,175.205.48.115,34.10.141.114,25:69:0D:75:C1:CC,90:9D:44:A4:E5:3D,32,62.0651302816581,0
HTTP,175.119.164.4,194.244.227.102,B9:15:FB:2A:67:78,75:EE:FD:44:FC:8D,13,13.534800013999227,0
ARP,133.153.119.107,145.118.146.154,93:C0:04:F8:FA:62,93:C0:04:F8:FA:62,134,33.0172319714529,1
ARP,32.40.81.158,242.114.132.12,D3:C6:C9:EF:E3:00,CE:44:A8:EA:45:60,181,92.45320686679314,1
ARP,62.182.223.183,192.122.198.245,97:3E:0F:84:63:27,FC:1B:34:80:2F:8D,120,64.63719469881748,1
ICMP,158.107.143.116,94.235.79.98,77:06:D2:29:B8:DE,7E:DF:25:74:46:47,21,95.4515737416647,0
ARP,111.3.42.241,30.46.65.101,32:80:33:AF:9A:31,32:80:33:AF:9A:31,63,67.44750740160154,1
DNS,203.180.159.234,121.235.184.168,67:DE:6F:1A:0A:CE,21:E9:88:4B:FE:11,10,61.500764959705975,0
ARP,182.91.111.225,42.192.36.128,24:9B:BD:20:8F:FD,AF:3E:1A:83:7C:EA,101,62.01588634600318,1
ARP,76.243.173.167,192.29.241.58,0E:31:38:AE:57:12,0E:31:38:AE:57:12,96,33.63984450948666,1
DNS,151.30.59.254,167.26.15.205,19:E7:4B:9C:6C:68,E3:75:27:49:85:5F,49,21.75991200620848,0
DNS,193.244.69.107,46.37.69.17,34:7F:56:C0:3B:94,DE:04:AA:74:FD:4E,12,11.47249066383107,0
ARP,99.69.71.111,151.122.101.115,1E:F5:17:40:4B:D8,1E:F5:17:40:4B:D8,89,3.5249738685567356,1
HTTP,252.142.251.13,210.207.156.11,F4:25:DD:F4:BE:D1,E2:62:62:BF:A6:CA,2,62.7874783311114,0
HTTP,178.133.113.77,187.216.91.155,11:8D:59:FD:5A:DE,89:C5:52:00:B0:B2,12,83.44556358892528,0
ARP,95.165.202.111,231.203.88.133,D3:F1:6D:C9:D8:83,D3:F1:6D:C9:D8:83,167,76.57169898517509,1
DNS,140.193.91.238,167.154.104.73,9C:EE:6D:BF:E7:75,4F:03:90:58:DE:21,8,41.03463008928018,0
HTTP,249.130.104.240,202.221.8.55,DD:88:13:DE:AD:A3,1A:97:CE:08:90:D3,19,88.90640769535717,0
ARP,194.223.107.182,66.151.240.123,52:87:16:01:6E:43,61:3E:47:32:0E:AC,69,86.04558368726735,1
DNS,152.241.244.79,174.245.103.200,F3:FA:C3:B8:52:D9,13:6D:5F:0C:7F:86,8,26.01025020236022,0
ARP,27.48.156.244,251.8.197.113,C6:C0:D8:1B:E8:FD,C6:C0:D8:1B:E8:FD,189,49.69010814318471,1
HTTP,140.172.148.115,39.42.224.54,B9:0B:FD:AA:55:26,68:7A:0A:02:E4:AA,38,79.68707589411834,0
HTTP,247.251.35.236,25.70.31.244,12:B9:D8:68:7B:D3,96:EC:B6:C1:F7:59,44,11.905583334381708,0
ARP,62.105.114.32,177.173.66.18,97:CB:8E:8B:EF:3A,97:CB:8E:8B:EF:3A,178,76.96218109113066,1
ARP,1.13.223.108,45.239.6.172,47:5C:40:DC:D2:BC,47:5C:40:DC:D2:BC,108,41.99457289837998,1
ARP,23.236.160.221,88.59.234.94,DD:20:4F:A6:18:0A,DD:20:4F:A6:18:0A,116,7.546829763345775,1
DNS,27.89.68.200,62.171.34.129,F2:57:C3:29:23:E7,03:79:69:6B:7C:F9,41,88.04178023670092,0
ARP,148.48.20.118,111.192.5.59,04:13:30:59:4D:BD,FE:23:18:07:11:0F,167,47.229571958318,1
ARP,31.122.115.101,79.136.198.167,45:01:72:2D:F3:AA,B6:57:9B:B2:AA:6C,112,42.40132397285497,1
HTTP,105.93.164.177,235.93.68.16,95:52:4B:1E:19:95,5B:2F:46:AB:14:DC,30,99.15414619998226,0
ARP,226.25.216.215,239.139.117.2,B6:47:11:29:BD:6D,B6:47:11:29:BD:6D,127,21.145004894155495,1
ARP,227.34.128.0,0.189.105.43,37:AD:D2:63:4C:F0,37:AD:D2:63:4C:F0,129,32.76468439722117,1
ARP,202.80.187.75,226.90.188.90,56:22:C6:C3:AF:D5,68:A7:D6:95:3C:84,53,73.09284982878104,1
ARP,225.153.5.8,155.137.132.71,D4:01:47:15:F5:9D,D3:B4:5B:33:7C:5C,129,49.95913197147652,1
HTTP,247.205.144.130,127.92.232.200,26:C5:4D:AD:AA:63,EC:AA:60:25:04:A4,42,70.36349467924684,0
ARP,38.179.75.173,34.49.60.133,E4:43:5D:CD:77:B4,F1:E3:8A:40:3A:76,89,64.25606470809988,1
DNS,194.101.62.67,115.83.121.207,1D:60:EC:39:58:7B,27:20:E2:2C:65:22,39,9.695409353973773,0
HTTP,222.39.235.163,52.14.224.22,7F:A5:9B:ED:3D:1E,E0:F0:30:6B:6E:F5,25,65.8987032886764,0
DNS,53.220.136.9,114.222.41.254,38:B5:10:C8:08:85,A2:55:35:80:E9:6B,41,14.257037918221805,0
ARP,96.76.94.209,5.119.137.109,D4:4A:E2:83:18:92,D4:4A:E2:83:18:92,64,84.44887639719167,1
ICMP,199.72.160.171,59.18.24.7,2D:70:1B:E5:63:AA,ED:08:A4:C8:3C:02,31,42.13812415142784,0
ARP,201.34.163.212,177.27.96.106,16:F9:FD:75:96:E4,16:F9:FD:75:96:E4,126,5.677387949731982,1
ARP,230.207.125.234,77.208.77.72,9E:AF:50:83:FD:5B,9E:AF:50:83:FD:5B,134,33.87149968776772,1
ARP,237.44.57.69,126.95.160.173,74:8E:97:3D:89:21,C8:FE:2F:05:E9:54,123,94.67891447167457,1
DNS,43.19.201.170,105.57.32.188,43:A4:AA:3C:CA:BC,53:D7:73:CC:E4:34,44,90.38032868556375,0
ICMP,61.191.85.16,206.213.231.79,45:BD:32:F0:9E:D4,B0:43:05:FC:16:E8,14,16.646595765905047,0
ARP,137.203.117.57,103.206.109.10,92:E6:5D:0D:25:BB,EA:AC:AE:79:F1:B3,56,98.65738182390457,1
ARP,31.184.65.69,112.57.18.61,73:2D:ED:85:5D:79,70:68:E1:3E:FE:51,199,15.089253465863306,1
HTTP,116.184.123.46,200.132.242.186,8C:AD:B2:78:8A:2B,43:06:B2:BF:5C:D0,16,33.62285690810204,0
ARP,106.247.62.137,41.87.241.41,D5:1D:EE:97:65:B5,D5:1D:EE:97:65:B5,144,32.94770362692867,1
DNS,91.103.121.22,151.49.64.248,35:F3:E7:2D:40:36,05:C0:DD:73:B4:7B,47,71.10344370444486,0
HTTP,122.170.202.101,168.38.103.220,77:C7:05:92:AE:4A,16:3F:DE:AC:3B:E5,6,28.601839700945796,0
ARP,133.125.193.100,59.169.80.242,28:F3:07:66:7A:DD,88:9A:5D:FA:DE:78,121,1.793743117687474,1
ARP,100.158.109.118,207.65.21.251,E4:D3:8B:D9:75:74,E4:D3:8B:D9:75:74,126,75.41380575973177,1
ARP,76.103.66.104,86.245.141.3,80:D6:40:54:D1:8E,80:D6:40:54:D1:8E,194,73.70710784154285,1
ARP,35.92.90.211,177.188.79.125,05:91:40:FA:71:31,05:91:40:FA:71:31,166,7.928102206873067,1
DNS,47.182.22.249,72.200.90.184,BD:6D:F4:34:D6:52,24:8E:DA:3C:3F:4A,24,62.12038787404847,0
HTTP,12.18.77.29,139.253.153.133,E4:C5:0D:E9:F6:AF,42:1E:CF:6D:6F:33,17,13.083634507746588,0
ARP,185.171.11.33,123.246.163.193,37:77:AE:E0:B2:DC,83:C8:B5:6B:4E:3A,161,42.54321525441659,1
ARP,6.108.179.117,165.104.247.184,C0:87:74:D4:0D:A0,C0:87:74:D4:0D:A0,101,86.21170523611002,1
DNS,223.88.238.83,218.160.110.172,6D:24:63:D9:FC:DE,40:4D:CE:20:4F:A6,36,10.506072569253377,0
ARP,221.20.216.106,70.122.30.18,13:34:10:F2:1D:90,A6:27:61:9B:9C:27,50,83.20377331468475,1
HTTP,185.83.82.154,69.75.89.45,06:F3:9A:66:2E:07,1D:DB:12:D5:01:EB,48,6.4551603178572,0
DNS,82.203.192.87,183.12.92.62,C5:F1:3F:88:BE:0E,AB:76:1E:4D:64:EF,12,96.10789030803869,0
HTTP,130.38.246.125,234.186.134.239,50:7D:6B:E5:61:D6,E2:DC:3C:18:B5:4D,26,69.62539274031396,0
ARP,46.223.111.75,248.23.85.177,FD:E8:28:D4:B8:C2,FD:E8:28:D4:B8:C2,176,61.82466797064864,1
ARP,220.64.44.88,125.12.41.192,68:12:63:CE:7C:B1,12:62:D2:90:0D:26,128,78.0750550697882,1
HTTP,224.51.156.171,210.81.223.81,B1:CC:E3:FD:D3:D8,A5:33:49:42:97:75,2,24.262564817648315,0
DNS,158.40.223.53,109.69.168.135,BF:56:96:0F:CE:69,0E:97:A4:3C:2F:95,16,7.388727307934618,0
DNS,236.43.164.121,242.231.112.218,77:7A:47:F8:A9:B2,13:2B:68:FA:A5:03,33,91.21980388794874,0
ARP,41.114.161.115,149.179.230.203,7F:51:9C:FD:FD:41,A5:0D:6D:B0:A3:DA,83,7.87953365801779,1
ARP,164.135.46.44,40.213.239.106,54:8A:77:5E:44:19,DC:F1:48:01:E2:02,137,49.408665717871145,1
DNS,223.251.241.141,92.69.22.47,D3:45:8B:C2:79:90,48:9E:60:46:3E:68,46,10.486405709469738,0
ARP,3.28.74.1,130.123.62.138,7F:96:15:0B:85:98,7F:96:15:0B:85:98,160,9.87443740259588,1
HTTP,175.144.215.156,223.205.91.36,81:0B:07:B2:7A:CC,CE:58:F0:DE:F4:CC,20,76.75620243175823,0
DNS,47.226.110.134,107.112.99.211,51:B7:31:EC:0F:86,C2:B4:CF:B0:11:E1,29,66.77648200808719,0
ARP,49.222.229.131,15.168.120.196,F3:05:59:CD:B5:28,E6:6C:5A:A9:3F:36,79,57.59195768145084,1
ARP,164.120.208.182,161.201.247.192,D8:18:96:A6:E2:32,64:90:31:8C:C4:A1,109,25.0685919486499,1
ICMP,191.223.28.74,22.253.17.101,4B:3A:58:98:43:23,C7:B8:A1:07:3D:38,43,50.23725311025382,0
ARP,158.18.42.16,39.65.157.179,E5:27:EF:2E:F2:16,17:F5:4E:45:4C:7B,69,42.546082090912186,1
HTTP,234.180.235.191,89.75.50.158,55:57:23:89:03:78,BC:1E:BC:84:5F:4D,15,19.60620256623724,0
ICMP,56.161.110.197,246.93.84.239,A4:F2:71:3D:BA:31,D4:78:A4:35:EC:36,10,77.3307065511126,0
DNS,123.87.180.178,177.51.171.251,F5:89:F2:5D:33:D1,5C:A0:45:55:20:64,44,12.524599333831343,0
DNS,169.17.200.12,243.99.41.229,67:DB:B0:66:C5:B6,E1:FA:08:F5:BC:08,19,99.93806916520082,0
ICMP,243.85.18.75,197.13.144.10,4B:AC:E7:19:D9:F3,9F:20:E6:48:1D:6E,13,9.62218938485716,0
ICMP,62.162.118.35,128.170.150.162,54:7B:F1:78:0E:A2,C8:87:A4:6B:A5:B6,36,38.278699738169806,0
ARP,83.234.145.39,87.179.165.23,04:10:CB:5B:C3:EA,04:10:CB:5B:C3:EA,103,46.61568158826347,1
ARP,237.43.97.88,25.59.30.213,9E:4D:DF:78:FE:1E,9E:4D:DF:78:FE:1E,151,67.03337152465748,1
ARP,115.112.188.152,204.206.208.58,9F:14:C0:79:0F:5D,9F:14:C0:79:0F:5D,151,50.169407262228596,1
DNS,255.143.33.247,46.165.44.124,59:0B:54:CE:1D:52,54:7B:6D:45:3C:52,2,93.82825686483613,0
